@relation trainfeatures

@attribute instance_id string
@attribute repetition numeric
@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute K numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute W numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute AA numeric
@attribute AB numeric
@attribute AC numeric
@attribute AD numeric
@attribute AE numeric
@attribute AF numeric
@attribute AG numeric
@attribute AH numeric
@attribute AI numeric
@attribute AJ numeric
@attribute AK numeric
@attribute AL numeric
@attribute AM numeric

@data
ebqiKGddgQeyvHWKFALs,1,4.089456,-0.744332,-0.499042,2.349595,0.814753,1.97646,0.001024,-0.799871,-0.171254,-0.127363,-0.177365,0.538129,0.351712,1.239291,1.137799,0.997684,0.76977,-0.701893,0.464324,-1.248819,-1.532187,-0.244795,-1.37698,1.077896,-0.259911,-1.161358,0.840143,-0.186452,0.615201,-0.583463,0.588902,-1.241849,0.119649,-0.118323,0.402891,-0.509681,-0.563021,-0.132741,0.833644
CddbeugxbtxWRdeYtPju,1,6.278742,3.145711,0.906129,0.390328,3.071823,0.432006,-1.201358,-0.414954,-6.268486,1.578693,-0.795583,-4.111015,1.515722,0.176861,-2.76531,0.759441,-1.218534,1.778374,0.912391,0.210428,0.882287,-0.260335,-0.025752,0.403084,1.583526,-0.659761,-0.432464,-0.637787,-0.934461,0.506235,-0.049942,0.956479,0.75309,0.159199,0.136136,0.055761,-0.459664,0.155237,-0.388876
BplqrJzXQlHtTIVbYrdh,1,6.11074,1.768055,-2.455686,0.006332,0.074082,2.336037,-1.807254,0.366209,-0.572546,0.904079,0.300094,-0.045958,1.321342,0.223514,-0.926274,-0.886823,-1.14728,1.409465,3.482216,0.263422,1.68721,0.03249,0.898061,-0.799619,-0.914065,0.385043,1.153578,0.372545,1.504993,0.065122,1.41566,-0.929875,1.075059,0.325756,-0.514325,-0.918701,-0.250374,0.132671,-0.205103
SyzRnkpybacquqIwIWWZ,1,5.641376,-0.107338,1.929696,-0.517018,2.463071,-1.633414,-0.862278,2.525445,3.170205,-1.549217,0.715025,-1.478066,0.065074,-0.816435,-0.829234,-0.230384,1.555175,-0.452643,-2.31186,-1.027089,-3.871294,0.87457,0.185192,2.848369,-3.905574,0.084721,0.12101,0.171751,-0.63191,-0.636589,0.643566,-1.004536,0.22945,0.629314,0.068478,-0.424416,0.166263,0.411035,0.391635
phIUDujElxVzFuekymvQ,1,0.354977,-7.39004,0.073776,-1.547569,1.850886,0.690919,-1.604691,-1.86761,1.407706,0.30117,0.707339,1.460332,1.943867,0.263116,-0.787615,0.054582,-0.354553,0.750589,-1.151758,0.324592,0.673334,-0.039428,1.065141,-0.398705,-0.486516,-0.103027,-0.625282,-0.354698,-0.180846,-0.291383,-0.134473,0.365458,-0.093165,-0.139726,-0.084344,0.170503,0.136906,0.449265,0.166872
pzdtGAcMhRMGdFpemuna,1,1.865482,2.362479,-4.186423,6.149671,-2.812075,2.059895,0.099539,0.887003,1.235916,0.732776,1.154838,-0.197338,0.129218,1.508307,-0.59066,0.973194,0.690974,0.521404,0.796203,-0.567562,0.696473,-0.812232,-0.90929,0.148945,0.255933,-1.647027,-0.817883,-0.975128,-0.219566,-0.296784,-0.53748,0.112617,0.222224,0.512482,0.479998,-0.2923,0.228255,0.411203,-0.675134
iieYVOwmMkZEjsOMKYNm,1,0.283258,0.11699,1.458282,0.775779,-1.750494,0.081542,-0.022677,-0.556918,0.147502,-2.28413,-0.322333,1.027287,0.207415,-0.506374,-0.108533,0.766755,0.060241,0.134592,0.015529,-0.345129,-0.987152,0.067778,0.173238,0.110318,-0.555615,0.495733,-0.270187,-0.250547,0.112498,0.055542,-0.298766,0.107172,0.063887,0.085031,0.061095,-0.156839,-0.027251,-0.38459,-0.377623
ogFxsDYAeNyiVYuxxoND,1,-10.248746,5.618637,-7.013263,3.056132,4.044937,0.107353,3.353562,1.311176,0.410253,2.141703,2.769833,-0.085417,4.033826,0.605709,-0.495593,0.214404,1.100584,-1.543312,1.602303,-0.48756,1.803334,-0.618986,-0.251877,1.888841,-0.544375,-0.480121,-1.986791,0.002563,0.986726,0.306487,0.859484,0.748665,0.058398,-0.439555,-2.126582,1.34627,1.046421,0.408773,1.394202
BSnPcGCWAkKYNStKGNJX,1,-1.347532,-9.216101,0.359776,-0.932489,0.576045,0.748366,-1.084205,-0.360955,0.847329,1.027058,-0.394059,0.697241,1.689445,0.182389,-0.660046,-0.027083,-0.563229,0.832898,-1.541624,-0.289769,1.11587,-0.049585,1.242011,-0.096454,-0.031104,-0.413665,-0.394807,-0.309598,0.401341,-0.158122,-0.055234,-0.027088,-0.0774,0.076856,0.515103,-0.451784,-0.121341,-0.429799,0.121739
XvXHfspBESevkHaxFVmH,1,-0.811344,-0.540466,3.99013,-0.981215,1.39794,0.722325,2.583599,-1.207878,1.055665,-1.166784,2.78826,0.26031,-1.672839,0.127541,-0.652119,0.388245,-0.014428,-0.32146,0.958889,0.55609,0.011416,-0.017048,-0.110535,-0.460407,0.248428,-0.516107,0.182466,0.254937,-0.644475,0.333894,0.274133,-0.155486,-0.073392,-0.594557,0.037072,-0.755114,-0.130873,0.098159,0.257739
HmvzkiMovEbXxZwsgdAj,1,1.986273,2.509247,-4.314876,6.308552,-2.550113,2.103578,0.146664,0.644778,1.294864,0.513978,1.223349,-0.135531,0.127277,1.80297,-0.775225,1.019332,0.567784,0.421682,0.774035,-0.532905,0.556449,-0.711374,-0.779725,0.083194,0.325633,-1.636929,-0.923028,-0.984895,-0.20646,-0.292436,-0.497306,-0.024158,0.166701,0.266924,0.439059,-0.461714,0.230796,0.175191,-0.339803
cTeJDcJCeAfoppdVhdqX,1,-9.570417,-2.817354,-13.98635,4.34203,8.131442,-0.812765,-3.295935,3.315563,-8.843107,-4.635491,6.633394,3.798985,-5.870246,-3.649995,-3.370047,-3.49259,2.4157,-4.620766,-1.263198,4.335448,-2.977033,0.19538,1.907453,1.255128,2.787392,-0.525005,1.457087,4.789355,2.186757,-2.81592,0.453888,1.3411,0.521182,1.460319,0.134324,0.491571,-4.898334,0.019368,-2.043715
oETqWRyXJeMVHQJKBtPl,1,-7.393597,2.530496,1.07669,-3.738251,0.058732,1.487924,-0.239319,-0.032769,1.829289,0.833435,-1.559831,-1.598496,-0.871309,1.544923,-0.915453,-0.47276,-0.681942,0.984738,0.142155,0.678749,-0.412829,0.188158,-0.198602,0.139399,-0.272705,0.02823,0.769376,0.509814,-0.11514,-0.468225,-0.307431,0.242427,-0.090574,0.294519,0.014851,0.470524,0.078868,-0.12399,-0.115057
dLPlhTtfKAyYHynqDgct,1,1.605191,-9.895422,1.218829,-0.923321,2.176645,2.418694,0.766908,-0.640523,1.154323,-0.130382,0.575209,1.614112,2.293561,0.471071,-0.743617,-0.693555,-0.258845,0.513215,-0.055455,1.012938,0.523877,-0.663923,0.064834,-0.700316,1.020922,0.268959,0.172795,0.479033,0.767125,0.387193,0.310623,0.02385,-0.016273,-0.443118,0.160727,-0.578665,-0.058562,0.386251,0.652169
NOKNYtDSCXjyxgCpxgSd,1,-6.062647,-3.465892,-4.540542,4.046169,0.134597,-5.001385,-0.418367,-0.908508,-0.756751,0.336488,-2.147,-0.475339,2.000004,-0.151848,0.583025,-0.764286,0.18472,-0.406583,-0.691389,0.942055,-0.903054,-0.102986,-1.251687,0.137101,1.575575,-0.685676,0.418607,0.591413,-0.004134,0.179431,-0.168374,0.054519,0.307511,-0.427658,0.070289,-1.440898,0.872526,1.070186,0.807744
WzghtxXwCiIOwYYrNYhE,1,-0.279054,3.639524,-3.861277,3.683203,-1.351267,2.476817,0.67626,0.423585,0.207717,-0.049406,-1.11406,0.862469,-0.073903,-2.154574,3.004232,0.501679,0.944426,1.5378,-2.336831,0.222431,0.884075,0.417999,1.511377,-1.353115,-0.896403,1.150489,0.46442,-2.436908,0.407156,3.015707,2.004458,0.655933,0.825871,-0.56148,0.021142,-0.830051,0.392626,1.192408,-1.967391
sqMaNmFaVOKSdbAaaZmI,1,-0.575252,-7.47583,0.666178,-0.809159,0.235692,1.13515,-0.74272,0.880641,1.48389,1.893994,0.389869,-0.909217,1.035008,0.471458,-0.467542,0.618989,0.027084,0.00903,1.317551,-0.603652,-0.724749,0.002423,1.615121,-0.425593,-0.921633,0.755016,-0.927866,-0.756172,0.924536,-0.997267,-0.519745,0.310126,-0.286578,0.204433,0.465311,-0.901204,-0.557075,-0.547691,-0.36178
tXtLOksFOPzaKTlCciCW,1,-1.349856,-2.814942,-1.344463,-0.250578,-1.824269,0.852678,-2.348382,0.837611,0.797835,1.413269,-0.82422,-0.923464,0.574654,0.30231,0.408656,0.672461,0.1837,0.03465,1.172712,-0.337229,-0.926571,0.118558,1.074272,-0.216657,-0.382622,-0.06579,-0.259148,-0.860136,-0.088596,0.759996,0.066502,-0.475871,0.203666,0.095421,-0.263638,0.933066,-2.035679,-1.479628,0.130478
wrcubhjPJXHhBdOijwAD,1,-1.594977,0.217008,0.991523,0.306029,-3.576869,-0.302985,-0.798936,0.235208,-0.600979,-2.008923,-1.501148,0.536502,0.184657,-0.200246,0.174366,0.450977,-0.292179,0.288478,0.105838,-0.237629,-0.253276,0.238722,0.490245,-0.12162,-0.256746,0.066728,-0.268038,-0.168823,0.129535,0.088682,0.026158,-0.025965,-0.103817,0.101267,0.066342,-0.093115,-0.227344,0.278557,0.111272
UCXypdofFVBomBcQaLsa,1,-6.825859,2.231127,1.670495,-3.477479,-0.442696,1.126519,-0.018816,-0.099799,1.615644,0.87487,-0.92071,-1.319355,-0.755183,1.400206,-0.975413,-0.583735,-0.65603,0.820618,0.077438,0.654835,-0.208736,0.208075,-0.034854,0.09606,-0.298148,-0.042659,0.667274,0.254156,-0.01587,-0.177561,-0.133304,0.226503,-0.151434,0.031553,0.167374,0.09325,-0.003592,-0.083695,-0.195198
BhSQYotnWxmUQEAHVhkb,1,6.294617,1.538177,0.2719,-2.560083,3.457738,-4.864819,-1.334753,6.061585,2.988596,-1.655822,0.683519,1.210061,1.112274,0.587417,-1.091337,0.731207,1.208259,0.977361,-0.898786,-0.90487,-1.645693,0.794436,-0.022466,-0.184126,-1.580733,-0.670943,0.029885,-0.183722,0.415311,0.401751,0.086199,-0.060094,0.058084,-0.064798,0.272563,-0.019625,0.540869,-0.339034,-0.408421
xHlwlSsnGIFBGDeHtWGY,1,2.695034,0.8246,0.877202,0.768661,-2.023806,1.593221,-1.739295,-0.074347,1.457043,0.920629,-1.328713,-0.079053,-1.126601,-1.707279,-0.088576,-1.296173,0.615491,-0.708923,-0.609622,0.723174,0.446759,0.094952,-0.301001,0.538641,-0.276867,-0.836235,0.066918,-0.010902,-0.309188,0.743349,0.398627,-0.229113,0.173873,-0.029164,0.364544,-0.155309,0.230422,0.426109,-0.042934
cGecSCMpwPypjfzmTVCq,1,-3.448249,-4.3375,0.171991,-1.815365,-2.066941,1.367578,-2.358467,0.348292,-0.127776,0.925906,-1.568957,1.24228,2.061865,0.134115,-0.644026,-0.847869,-0.537672,0.791584,-2.141984,0.079521,0.649742,-0.732501,-1.534978,0.080212,0.628638,-0.698706,0.516765,-0.204802,-0.61838,-0.226556,-0.375584,-0.077859,0.729798,-0.350163,-0.635645,-0.700603,-1.927249,-0.474614,0.804583
bTpLtVrEAYkwKilygRXx,1,7.439748,1.657014,3.810908,0.268679,4.934961,-1.048474,-1.882515,0.561711,-4.983911,1.53581,-2.985411,-5.802572,2.051592,-1.574895,-5.117569,-0.780952,2.142487,2.621837,-0.000709,-0.082895,-0.963444,-1.870187,1.526073,1.783011,-2.189291,0.765628,-0.531327,1.203676,-0.153873,0.640986,1.513535,-0.072012,0.013972,-0.219896,0.048881,-0.740666,0.048041,0.284404,-0.623341
RUQPsfxutOuGiPESQVuA,1,-1.687989,0.330204,1.100646,0.215702,-3.595627,-0.338866,-0.78398,0.248697,-0.613743,-1.971651,-1.483018,0.502491,0.09649,-0.281004,0.155409,0.406476,-0.292308,0.270663,0.025703,-0.196311,-0.259776,0.274943,0.548848,-0.116428,-0.244644,0.086902,-0.214276,-0.194914,0.189163,0.11708,0.036152,-0.048945,-0.117637,0.127184,0.082894,-0.116627,-0.237229,0.351,0.093276
jjdycnoZBofVmciTStdQ,1,-0.870817,-5.38336,0.231429,0.02764,1.127761,-1.832957,-1.074121,-1.338969,1.101623,1.471863,-0.456494,-1.860569,0.065212,0.234849,1.140502,2.652075,0.57406,-0.747959,0.715019,-1.8071,-3.074983,-1.161479,-0.636309,-0.489702,1.759334,0.462429,-1.374061,-0.347863,1.384853,0.941117,0.493948,-0.59532,-0.255632,0.138744,-0.254411,-0.220349,0.710408,-0.100356,-1.519865
FUebyqGWKonhZkeAhBOz,1,5.083399,1.486208,-1.183939,-1.140624,0.068195,1.548158,-2.465938,0.31439,0.417841,1.665292,1.103375,1.509865,0.809079,-0.884916,-0.686325,-0.55094,-1.300372,1.088685,2.381351,-0.382556,0.404586,0.38112,0.188416,-1.710123,-0.20515,0.199858,0.798625,0.731708,-0.384063,0.666148,0.997047,-1.027967,1.152147,0.231652,-0.651851,-0.032381,-1.036851,0.469321,0.163845
ihpbnyyjGuvAMiBLcFtL,1,4.926023,2.815162,0.006761,0.493085,2.257365,1.359562,-0.594823,-0.272281,-1.81747,1.053913,-0.343949,0.922141,-0.361566,4.147253,3.560291,-2.453004,0.191448,-0.278195,-0.339641,-0.06415,-0.417097,1.105906,0.90848,1.096228,1.188141,-0.964128,-0.700214,-0.17508,-0.258315,0.817643,-1.546656,0.370263,0.254497,-0.114734,0.035475,-0.080741,-0.003234,-0.154949,-0.812594
SXqosKiDQMbegBtHWEbY,1,3.131142,0.004161,3.364949,2.118502,1.198276,0.914216,2.277663,-0.567344,-2.090828,-2.516218,-0.739672,-0.452856,-0.340203,0.098477,-1.012859,1.545812,-0.987696,-0.635142,-0.19552,-0.59501,0.210788,0.209147,-0.781001,-0.161189,0.847981,0.296969,0.065959,-0.272268,-0.353677,-1.072382,-0.518094,0.114999,-0.145809,-0.475288,-0.405609,-0.187361,-0.015783,-1.053514,0.738338
kMbFFawjKnTUQlHsxsCb,1,4.632157,-2.886496,-0.727792,1.463171,-0.751522,2.79263,1.504793,0.709513,1.152885,-0.949102,1.270393,0.893557,1.496961,-1.045924,-0.316316,0.697028,0.000669,-0.275116,1.110385,-0.027142,0.032768,0.44181,-0.57776,1.802678,-1.887764,-0.627198,1.5918,-0.021407,0.587972,-0.322054,0.837789,-0.068622,0.040335,0.707098,0.092613,0.1545,0.365023,0.366859,-0.244986
mSyBpIJltOhSVcIYwrOY,1,3.442551,2.088281,-0.577028,0.263099,-0.696478,1.150478,-2.391006,-1.698473,2.234188,-0.274799,0.371232,0.520736,-1.054425,-1.972381,-0.505974,-0.208792,0.462904,-1.264566,0.523593,1.14201,0.51174,0.065855,0.008626,-0.256288,0.228512,0.450201,-0.007055,0.471751,-0.082016,0.72532,0.540582,-0.201824,0.155007,-0.122635,-0.555859,0.28931,-0.303098,0.409906,0.265421
nwepfxKNhiHRwngTvlDN,1,1.914871,0.46726,1.394398,1.000974,-0.616827,0.326751,0.298259,-1.340623,0.100603,-2.761573,0.357055,1.447137,-0.330893,-0.763151,0.018249,0.853693,-0.066143,-0.297053,0.717075,-0.137151,0.023019,-0.278091,-0.954683,-0.518834,0.000352,0.83668,-0.162009,0.08684,-0.26625,-0.562368,-0.529736,0.313895,0.054337,0.29739,-0.2259,0.371557,-0.051581,-0.177317,-0.256868
JEURqnIiuGFaIrvofnCQ,1,1.427608,2.414887,1.990887,0.508535,1.762868,-0.112993,1.061824,-1.094412,-1.482015,1.292319,0.332607,0.771261,-1.388447,0.15254,3.245322,-1.499847,0.993293,0.355463,-1.320767,0.502053,-0.033278,-0.06842,-0.136899,-0.926183,-0.051069,0.626413,-0.145999,-0.442852,0.051327,0.55133,0.089637,-0.347115,0.178362,-0.056194,-0.183084,0.299598,0.925427,-0.441408,0.382467
QDlLtueRgVihLmeqDHoH,1,5.085963,1.407529,0.687645,-1.184984,0.996644,-1.66067,-2.211689,1.092248,2.910732,-1.543031,0.00878,-1.355629,-0.465049,-0.892442,-0.401412,-0.63517,0.305137,-1.401918,-0.591554,-0.08673,-1.203742,0.309897,0.491593,0.337499,-0.792351,-0.056255,-0.345615,0.548613,-0.71098,-0.62714,0.435565,-0.838415,-0.150178,0.00452,0.276292,-0.428623,-0.113219,-0.137022,1.04527
rOEsVKNucCqLbzgZpteO,1,2.397082,-0.046697,2.722059,1.584524,0.750177,0.895984,1.715637,-1.370279,-0.586099,-2.877192,-0.920558,1.537893,-0.831515,0.977882,1.221568,-0.428618,1.018249,0.612124,0.861022,-0.02996,-0.089297,-0.619131,0.271719,-0.246731,-0.227848,0.158868,-0.304761,-0.04485,0.369249,-0.051226,0.816553,0.749468,0.930849,0.060102,0.394807,0.503528,0.041683,0.214241,-0.028583
rxqjUDqFCVhDGcUnOSNV,1,-5.016703,-5.688625,-2.951992,2.629143,-0.860923,-2.215186,-0.295165,2.730735,-1.294368,1.582173,-0.20576,-2.417645,-1.270304,0.850979,0.074259,-1.324277,-0.444232,-0.283319,2.594786,0.672069,-0.646422,0.595457,0.2908,-0.786534,-2.762101,0.109038,-0.197442,-2.828762,-0.336448,-0.366842,-0.643915,0.028343,-0.331283,0.050178,-0.376393,0.872082,0.293006,-0.262672,0.429448
nyHzQWUILMaxNnpDvYPt,1,-7.198204,2.484291,1.324235,-3.647098,-0.134721,1.291295,-0.151358,-0.09595,1.749405,0.847935,-1.281114,-1.510958,-0.86907,1.510483,-0.969987,-0.503422,-0.690923,0.909896,0.118954,0.668119,-0.342138,0.192871,-0.157705,0.141503,-0.255689,0.020663,0.741621,0.419646,-0.040016,-0.374429,-0.245641,0.248947,-0.111036,0.20541,0.084932,0.33157,0.077191,-0.130258,-0.153042
QqjEgBdpxNNEJWMlLMwl,1,-7.013814,2.350328,1.508588,-3.537617,-0.266754,1.154435,-0.051584,-0.107265,1.671342,0.873087,-1.083242,-1.43735,-0.847763,1.435531,-0.935458,-0.543155,-0.664878,0.837524,0.127307,0.660872,-0.261559,0.197895,-0.101745,0.121254,-0.267629,-0.010179,0.696836,0.329544,-0.029147,-0.247199,-0.18269,0.208557,-0.138808,0.130581,0.14531,0.226042,0.040423,-0.109235,-0.197549
slsskxLqDTpNeOtLcSJF,1,-7.691499,6.627074,0.417882,2.429644,0.059307,-4.799169,5.192569,-1.336687,0.226522,2.303766,2.306906,0.579297,3.034172,-1.702828,0.23504,-1.492938,-0.231759,-0.982396,-0.750626,-0.93525,2.07797,0.452809,-0.430555,0.889101,-0.16639,2.246754,3.217029,-3.809231,6.11365,2.736555,-1.044268,1.075431,-3.029778,-1.57746,6.464645,-0.550716,-3.281177,-0.798004,-0.746956
ytmdeNFhYFFHPFgfCemZ,1,2.081222,-0.004888,2.011233,1.04918,-0.271949,0.343648,0.994791,-1.345141,0.082611,-3.336441,0.007979,1.0149,-0.461843,-0.299551,0.023338,0.796629,0.125039,0.252201,1.176623,0.07796,-0.315979,-0.203111,-0.11512,-0.257162,-0.072476,0.10338,-0.109055,0.094723,0.132267,0.004174,-0.327488,0.273301,-0.108515,0.141867,-0.153064,0.347424,0.037605,0.209117,-0.13494
dIrsIUtaBGXrMjAqAbho,1,-7.52761,2.093312,0.71682,-3.007136,-0.396782,-0.401439,-0.104062,0.935124,-2.212634,0.025748,2.3726,0.118849,-1.135121,0.71833,0.10169,0.263118,0.180265,-0.092417,0.396495,-0.334038,-0.644209,-0.015769,0.454139,-0.007209,0.064733,0.019881,-0.112511,-0.156206,0.148726,0.363563,0.463647,-0.400634,-0.125946,0.146492,0.241051,0.465797,0.59508,-0.217922,-0.902913
JKwZtkMgYeRkmFEWDJDL,1,5.50039,2.413032,1.017808,-0.635335,3.075889,-0.702177,-0.834713,2.194134,-1.005836,1.989465,-1.947294,3.628714,-0.494169,3.412403,1.19442,-0.986814,0.780404,-0.167828,1.573382,0.332429,-0.641816,2.790456,1.273713,0.065032,-0.448614,-0.530818,-0.624422,1.076894,0.913777,0.890276,-1.951172,-0.895715,-1.023912,-0.544891,0.069553,-0.514599,0.283919,0.346309,-0.203028
xoEpgRWBtfFphoPAGkbV,1,4.748901,3.610782,0.520292,0.539411,2.290766,1.097646,-0.810405,-1.092467,-2.826377,0.860195,-1.281418,1.139922,-0.263079,2.972101,3.098427,-2.934309,1.620515,1.258946,-0.079071,0.325906,0.499619,-1.045011,1.092088,-0.583958,0.510519,-1.207758,-0.189346,-0.243886,0.144861,-0.153206,0.179534,1.060359,0.903035,-0.562688,-0.065662,0.757561,0.956997,-0.406876,-0.326627
YSVWaWozUcOxCoWljtYm,1,4.187369,-4.498386,2.893339,1.326198,1.504617,3.21369,2.676675,2.47212,-1.561458,1.26333,-0.280804,-1.008514,0.639541,0.32824,1.807016,-0.34342,0.638704,0.239223,-0.420287,-0.193555,0.071137,1.225404,0.130097,1.542242,-1.470844,0.205213,0.935081,1.210486,-0.234221,0.127036,0.195546,-0.439911,-0.706218,0.251515,-0.456699,0.593127,-0.537934,1.555162,1.019985
PYfRocDbVctqjYoEuswM,1,4.087833,-1.342166,5.316577,2.741449,2.636405,0.741153,3.966759,0.764642,-3.558732,-2.434002,-1.23355,-2.428687,0.315327,-1.005313,-2.204095,1.012183,0.861754,1.608214,0.266925,-0.860467,0.565096,-1.578588,-0.592603,0.860107,-0.485909,0.05294,0.523982,0.547627,0.267364,-0.650112,-0.034833,0.635124,-0.220953,-0.277965,-0.767772,0.296794,-0.136765,0.179669,-0.366922
WHJKyaUxtoZyuBjbqPHB,1,-5.418808,-5.239226,-1.372674,-0.897184,2.206979,-3.779478,-3.535655,-4.271882,0.449136,0.787854,0.241884,-0.720815,-4.16081,0.125464,0.653327,2.261731,0.165452,2.681043,-3.283903,-5.263837,6.035792,1.682175,2.11619,2.0503,-1.409361,-1.365172,-1.068902,1.397192,-1.286756,0.059206,-0.228173,-0.162832,-0.217831,0.67129,0.46667,0.615242,-0.35957,-0.510783,-0.654682
rABjPgoHimnrYJXcKsqY,1,6.065326,2.250189,-0.00757,-2.011536,2.065024,-2.813176,-0.568565,4.922907,1.300673,0.277499,-0.199516,1.915922,-0.072464,0.904972,-1.214929,1.865275,-1.762529,-0.908183,0.892203,0.011713,-0.160611,3.850879,-0.559967,0.058485,0.698986,0.005337,-0.697347,-0.246022,-0.001491,-0.000824,-0.723046,0.763639,0.786256,0.252754,0.629744,-0.074352,-0.289367,0.510424,0.097852
BjsfxlKgcrVejzcopNCm,1,1.286636,3.337552,-6.492915,7.993753,-2.344742,4.003988,0.29032,2.21934,1.188316,1.486246,2.811779,-0.609534,-1.390708,2.119291,-1.846122,2.387729,1.642859,1.694187,-2.668675,-0.320334,-1.246428,-0.174064,2.173906,-1.693607,1.386537,1.945005,1.261134,1.117651,-0.695406,-0.559345,-0.252307,0.129814,-0.516393,0.047158,0.1902,0.444667,0.54498,0.287412,0.424062
fpYxPPsNsqTsVRSCfxEZ,1,-6.772137,2.13972,1.776827,-3.371946,-0.448945,0.972474,0.098377,-0.140668,1.574876,0.871843,-0.79325,-1.320568,-0.815427,1.334569,-0.924132,-0.545315,-0.632651,0.762688,0.094136,0.650958,-0.156585,0.18351,-0.006098,0.045493,-0.207814,-0.057786,0.603983,0.241921,-0.065049,-0.10574,-0.11207,0.182725,-0.136066,0.029573,0.168912,0.050337,0.076317,-0.077934,-0.278228
DLPlwBhOjvsqIVyEzbea,1,8.451323,1.621195,0.083353,-3.59779,5.688315,-7.503792,-1.361231,10.48916,4.317273,-2.018023,0.388354,1.191844,1.852173,1.977485,-2.016151,0.729124,1.912991,2.041995,-2.705302,-1.905008,-2.426907,0.993257,-0.113705,0.188758,-2.587189,-0.924913,-0.220288,0.045975,0.641039,0.563092,0.500278,-0.407124,0.339614,-0.376731,-0.006198,-0.306374,0.446442,-1.056271,-0.615662
xvfeIynRnsHIbfyFTRhG,1,-7.277886,2.583925,1.154138,-3.741038,0.027476,1.52362,-0.226815,-0.054764,1.830176,0.806453,-1.496599,-1.521497,-0.873781,1.509591,-0.976012,-0.524732,-0.717054,0.965072,0.102884,0.662331,-0.394614,0.208539,-0.214003,0.17335,-0.284487,0.093694,0.843204,0.411392,0.06246,-0.396006,-0.322517,0.299734,-0.131032,0.237044,0.134478,0.440684,-0.038235,-0.144602,-0.072294
HEIUNOccudHshCOtWZEo,1,-3.09722,-7.335776,-1.620746,0.705159,-0.300324,-1.987262,-1.682622,1.415307,-0.279228,2.212646,-0.4949,-2.660556,-1.661348,0.807676,1.113244,-0.022389,-0.070905,-0.031376,3.2628,0.150519,-2.286825,0.116844,-0.893262,-1.883397,-1.049715,0.952342,0.99384,-2.780509,0.281442,0.056361,-0.802843,0.564567,-0.108478,-0.993186,-0.308129,-0.554356,0.724428,-0.105211,0.030169
VMRnbkmHliMsiDVkaGlc,1,-0,-0,-0,0,0,-0,0,0,-0,-0,-0,0,-0,0,0,-0,-0,0,0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,-0,0,0,-0,0,-0,0,-0,-0
BlbFKUcpgwHYiJOICxtA,1,-1.970302,0.529767,0.935938,0.080021,-3.468528,-0.483133,-0.91072,0.145206,-0.55477,-1.827463,-1.370388,0.456421,0.127611,-0.27409,0.048433,0.334996,-0.215468,0.189179,-0.04496,-0.096744,-0.338968,0.320295,0.72159,-0.030171,-0.298135,0.094226,-0.182939,-0.048384,0.140473,0.095357,0.143827,-0.110822,-0.145112,0.14043,0.11723,-0.097608,-0.177057,0.27396,0.036429
pJAmvlRZKgFWGWnyPNSn,1,-0.86149,0.729873,0.581062,1.680177,-3.870803,0.131538,-0.617885,0.709122,-0.25424,-0.969897,-1.654823,0.484421,0.168225,-0.866474,0.10516,-0.022492,0.01796,-0.211965,-0.358135,-0.40965,0.641691,-0.121938,-0.096638,0.090792,-0.035259,0.334878,-0.292617,-0.01537,0.109548,-0.420895,-0.356751,0.141362,0.169277,0.154214,-0.258179,0.145422,0.042703,-0.035202,-0.254272
WmgFYmxyINYPJpfITXdF,1,-7.498552,-11.943374,-1.55942,5.359248,0.393562,-2.774914,3.330094,4.282572,-4.389483,-0.293504,0.365485,-1.041313,-3.890159,-0.74654,-0.442727,-2.792808,-0.831,-0.276765,-0.727176,2.158132,0.843648,0.336122,-0.408236,-1.148907,0.658359,-0.655542,1.611997,-0.51903,-0.337231,-0.069051,-0.458758,-0.557817,0.201508,0.808197,1.228968,-0.334334,-0.034036,-0.086034,-0.193588
mYEnDYGYmiUjsnmMMmGx,1,-2.126309,0.607616,0.135042,0.135017,-3.575279,-0.295077,-1.490634,0.351412,-0.760519,-1.916676,-1.574446,0.608971,0.234602,-0.271967,0.068979,0.357243,-0.166972,0.044886,-0.008619,-0.176226,-0.405447,0.362656,0.827602,0.088931,-0.279209,0.26505,-0.221241,0.137065,0.293532,0.112408,0.273289,0.007567,-0.099606,-0.013468,-0.106006,-0.077325,-0.544788,0.231392,0.185546
kDTnvElVUYsFgSvyHcbe,1,-6.42041,1.364892,0.968821,-3.32711,-1.008192,1.113623,-0.639672,1.439136,-2.227333,-0.367514,2.138017,0.946438,-0.547797,0.779346,-0.3144,0.1961,0.036729,0.048729,0.048548,-0.635444,-0.096971,-0.291316,-0.041628,0.21677,-0.037705,-0.042339,-0.721526,0.004298,0.009998,0.075507,0.426802,-0.345365,-0.079882,0.144104,0.420802,-0.395864,0.624129,0.337181,-0.071891
