@relation trainruns

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus {ok,timeout,memout,not_applicable,crash,other}

@data
duDIOOvrEhepfWONjTbH,1,sol,1200,timeout
JjPieGiGCGxITrxnsdae,1,ebglucose,7.78,ok
JjPieGiGCGxITrxnsdae,1,ebminisat,4.75,ok
JjPieGiGCGxITrxnsdae,1,glucose2,3.37,ok
JjPieGiGCGxITrxnsdae,1,glueminisat,6.84,ok
JjPieGiGCGxITrxnsdae,1,lingeling,19.47,ok
JjPieGiGCGxITrxnsdae,1,lrglshr,7.67,ok
JjPieGiGCGxITrxnsdae,1,minisatpsm,5.95,ok
JjPieGiGCGxITrxnsdae,1,mphaseSAT64,11.72,ok
JjPieGiGCGxITrxnsdae,1,precosat,46.11,ok
JjPieGiGCGxITrxnsdae,1,qutersat,31.51,ok
JjPieGiGCGxITrxnsdae,1,rcl,5.83,ok
JjPieGiGCGxITrxnsdae,1,restartsat,11.77,ok
JjPieGiGCGxITrxnsdae,1,cryptominisat2011,40.28,ok
JjPieGiGCGxITrxnsdae,1,spear-sw,10.48,ok
JjPieGiGCGxITrxnsdae,1,spear-hw,11.25,ok
JjPieGiGCGxITrxnsdae,1,eagleup,1200,timeout
JjPieGiGCGxITrxnsdae,1,sparrow,1200,timeout
JjPieGiGCGxITrxnsdae,1,marchrw,1200,timeout
JjPieGiGCGxITrxnsdae,1,mphaseSATm,21.4,ok
JjPieGiGCGxITrxnsdae,1,satime11,1200,timeout
JjPieGiGCGxITrxnsdae,1,tnm,1200,timeout
JjPieGiGCGxITrxnsdae,1,mxc09,10.27,ok
JjPieGiGCGxITrxnsdae,1,gnoveltyp2,1200,timeout
JjPieGiGCGxITrxnsdae,1,sattime,1200,timeout
JjPieGiGCGxITrxnsdae,1,sattimep,1200,timeout
JjPieGiGCGxITrxnsdae,1,clasp2,68.18,ok
JjPieGiGCGxITrxnsdae,1,clasp1,27.93,ok
JjPieGiGCGxITrxnsdae,1,picosat,17.23,ok
JjPieGiGCGxITrxnsdae,1,mphaseSAT,20.36,ok
JjPieGiGCGxITrxnsdae,1,sapperlot,13.97,ok
JjPieGiGCGxITrxnsdae,1,sol,107.69,ok
GKQbyiMpmSKnXJmRpAcR,1,ebglucose,0.09,ok
GKQbyiMpmSKnXJmRpAcR,1,ebminisat,0.01,ok
GKQbyiMpmSKnXJmRpAcR,1,glucose2,0.1,ok
GKQbyiMpmSKnXJmRpAcR,1,glueminisat,0.01,ok
GKQbyiMpmSKnXJmRpAcR,1,lingeling,0.24,ok
GKQbyiMpmSKnXJmRpAcR,1,lrglshr,0.01,ok
GKQbyiMpmSKnXJmRpAcR,1,minisatpsm,0.08,ok
GKQbyiMpmSKnXJmRpAcR,1,mphaseSAT64,0.26,ok
GKQbyiMpmSKnXJmRpAcR,1,precosat,0.04,ok
GKQbyiMpmSKnXJmRpAcR,1,qutersat,0.12,ok
GKQbyiMpmSKnXJmRpAcR,1,rcl,0.1,ok
GKQbyiMpmSKnXJmRpAcR,1,restartsat,0.02,ok
GKQbyiMpmSKnXJmRpAcR,1,cryptominisat2011,0.02,ok
GKQbyiMpmSKnXJmRpAcR,1,spear-sw,0.02,ok
GKQbyiMpmSKnXJmRpAcR,1,spear-hw,0.01,ok
GKQbyiMpmSKnXJmRpAcR,1,eagleup,0.02,ok
GKQbyiMpmSKnXJmRpAcR,1,sparrow,0.01,ok
GKQbyiMpmSKnXJmRpAcR,1,marchrw,0.29,ok
GKQbyiMpmSKnXJmRpAcR,1,mphaseSATm,0.07,ok
GKQbyiMpmSKnXJmRpAcR,1,satime11,0.04,ok
GKQbyiMpmSKnXJmRpAcR,1,tnm,0.04,ok
GKQbyiMpmSKnXJmRpAcR,1,mxc09,0.11,ok
GKQbyiMpmSKnXJmRpAcR,1,gnoveltyp2,0.04,ok
GKQbyiMpmSKnXJmRpAcR,1,sattime,0.05,ok
GKQbyiMpmSKnXJmRpAcR,1,sattimep,0.04,ok
GKQbyiMpmSKnXJmRpAcR,1,clasp2,0.04,ok
GKQbyiMpmSKnXJmRpAcR,1,clasp1,0.05,ok
GKQbyiMpmSKnXJmRpAcR,1,picosat,0.01,ok
GKQbyiMpmSKnXJmRpAcR,1,mphaseSAT,0.06,ok
GKQbyiMpmSKnXJmRpAcR,1,sapperlot,0.02,ok
GKQbyiMpmSKnXJmRpAcR,1,sol,8.69,ok
TajTUMvMbDtWruflzABx,1,ebglucose,99.56,ok
TajTUMvMbDtWruflzABx,1,ebminisat,107.41,ok
TajTUMvMbDtWruflzABx,1,glucose2,8.59,ok
TajTUMvMbDtWruflzABx,1,glueminisat,25.38,ok
TajTUMvMbDtWruflzABx,1,lingeling,464.23,ok
TajTUMvMbDtWruflzABx,1,lrglshr,57.38,ok
TajTUMvMbDtWruflzABx,1,minisatpsm,48.94,ok
TajTUMvMbDtWruflzABx,1,mphaseSAT64,106.38,ok
TajTUMvMbDtWruflzABx,1,precosat,28.27,ok
TajTUMvMbDtWruflzABx,1,qutersat,38.79,ok
TajTUMvMbDtWruflzABx,1,rcl,236.16,ok
TajTUMvMbDtWruflzABx,1,restartsat,66.32,ok
TajTUMvMbDtWruflzABx,1,cryptominisat2011,31.24,ok
TajTUMvMbDtWruflzABx,1,spear-sw,25.69,ok
TajTUMvMbDtWruflzABx,1,spear-hw,474.32,ok
TajTUMvMbDtWruflzABx,1,eagleup,1200,timeout
TajTUMvMbDtWruflzABx,1,sparrow,1200,timeout
TajTUMvMbDtWruflzABx,1,marchrw,1200,timeout
TajTUMvMbDtWruflzABx,1,mphaseSATm,150.67,ok
TajTUMvMbDtWruflzABx,1,satime11,508.72,ok
TajTUMvMbDtWruflzABx,1,tnm,1200,timeout
TajTUMvMbDtWruflzABx,1,mxc09,316.05,ok
TajTUMvMbDtWruflzABx,1,gnoveltyp2,1200,timeout
TajTUMvMbDtWruflzABx,1,sattime,754.66,ok
TajTUMvMbDtWruflzABx,1,sattimep,110.85,ok
TajTUMvMbDtWruflzABx,1,clasp2,110.92,ok
TajTUMvMbDtWruflzABx,1,clasp1,87.12,ok
TajTUMvMbDtWruflzABx,1,picosat,147.67,ok
TajTUMvMbDtWruflzABx,1,mphaseSAT,152.23,ok
TajTUMvMbDtWruflzABx,1,sapperlot,41.82,ok
TajTUMvMbDtWruflzABx,1,sol,1028.5,ok
AMLTBrjqvsjOgDykEhzo,1,ebglucose,50.47,ok
AMLTBrjqvsjOgDykEhzo,1,ebminisat,42.72,ok
AMLTBrjqvsjOgDykEhzo,1,glucose2,11.45,ok
AMLTBrjqvsjOgDykEhzo,1,glueminisat,20.23,ok
AMLTBrjqvsjOgDykEhzo,1,lingeling,51.98,ok
AMLTBrjqvsjOgDykEhzo,1,lrglshr,657.09,ok
AMLTBrjqvsjOgDykEhzo,1,minisatpsm,52.11,ok
AMLTBrjqvsjOgDykEhzo,1,mphaseSAT64,77.45,ok
AMLTBrjqvsjOgDykEhzo,1,precosat,16.68,ok
AMLTBrjqvsjOgDykEhzo,1,qutersat,16.08,ok
AMLTBrjqvsjOgDykEhzo,1,rcl,17.65,ok
AMLTBrjqvsjOgDykEhzo,1,restartsat,54.33,ok
AMLTBrjqvsjOgDykEhzo,1,cryptominisat2011,11.09,ok
AMLTBrjqvsjOgDykEhzo,1,spear-sw,47.13,ok
AMLTBrjqvsjOgDykEhzo,1,spear-hw,36.51,ok
AMLTBrjqvsjOgDykEhzo,1,eagleup,1200,timeout
AMLTBrjqvsjOgDykEhzo,1,sparrow,161.97,ok
AMLTBrjqvsjOgDykEhzo,1,marchrw,1200,timeout
AMLTBrjqvsjOgDykEhzo,1,mphaseSATm,75.31,ok
AMLTBrjqvsjOgDykEhzo,1,satime11,13.21,ok
AMLTBrjqvsjOgDykEhzo,1,tnm,78.02,ok
AMLTBrjqvsjOgDykEhzo,1,mxc09,68.11,ok
AMLTBrjqvsjOgDykEhzo,1,gnoveltyp2,1200,timeout
AMLTBrjqvsjOgDykEhzo,1,sattime,26.54,ok
AMLTBrjqvsjOgDykEhzo,1,sattimep,85.31,ok
AMLTBrjqvsjOgDykEhzo,1,clasp2,23.05,ok
AMLTBrjqvsjOgDykEhzo,1,clasp1,10.03,ok
AMLTBrjqvsjOgDykEhzo,1,picosat,115,ok
AMLTBrjqvsjOgDykEhzo,1,mphaseSAT,77.65,ok
AMLTBrjqvsjOgDykEhzo,1,sapperlot,14.49,ok
AMLTBrjqvsjOgDykEhzo,1,sol,156.45,ok
sqxzLKjOhDFBUvroMnFv,1,ebglucose,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,ebminisat,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,glucose2,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,glueminisat,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,lingeling,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,lrglshr,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,minisatpsm,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,mphaseSAT64,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,precosat,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,qutersat,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,rcl,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,restartsat,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,cryptominisat2011,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,spear-sw,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,spear-hw,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,eagleup,561.92,ok
sqxzLKjOhDFBUvroMnFv,1,sparrow,94.32,ok
sqxzLKjOhDFBUvroMnFv,1,marchrw,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,mphaseSATm,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,satime11,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,tnm,54.19,ok
sqxzLKjOhDFBUvroMnFv,1,mxc09,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,gnoveltyp2,15.34,ok
sqxzLKjOhDFBUvroMnFv,1,sattime,909.01,ok
sqxzLKjOhDFBUvroMnFv,1,sattimep,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,clasp2,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,clasp1,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,picosat,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,mphaseSAT,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,sapperlot,1200,timeout
sqxzLKjOhDFBUvroMnFv,1,sol,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,ebglucose,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,ebminisat,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,glucose2,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,glueminisat,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,lingeling,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,lrglshr,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,minisatpsm,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,mphaseSAT64,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,precosat,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,qutersat,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,rcl,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,restartsat,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,cryptominisat2011,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,spear-sw,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,spear-hw,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,eagleup,63.7,ok
EdGpMJfkNaGNnFHqKcMi,1,sparrow,643.38,ok
EdGpMJfkNaGNnFHqKcMi,1,marchrw,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,mphaseSATm,712.15,ok
EdGpMJfkNaGNnFHqKcMi,1,satime11,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,tnm,981.85,ok
EdGpMJfkNaGNnFHqKcMi,1,mxc09,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,gnoveltyp2,1162,ok
EdGpMJfkNaGNnFHqKcMi,1,sattime,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,sattimep,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,clasp2,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,clasp1,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,picosat,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,mphaseSAT,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,sapperlot,1200,timeout
EdGpMJfkNaGNnFHqKcMi,1,sol,1200,timeout
puBfOOzaWCsHhutLItSG,1,ebglucose,0.16,ok
puBfOOzaWCsHhutLItSG,1,ebminisat,0.08,ok
puBfOOzaWCsHhutLItSG,1,glucose2,0.18,ok
puBfOOzaWCsHhutLItSG,1,glueminisat,0.11,ok
puBfOOzaWCsHhutLItSG,1,lingeling,0.97,ok
puBfOOzaWCsHhutLItSG,1,lrglshr,0.15,ok
puBfOOzaWCsHhutLItSG,1,minisatpsm,0.15,ok
puBfOOzaWCsHhutLItSG,1,mphaseSAT64,0.65,ok
puBfOOzaWCsHhutLItSG,1,precosat,0.19,ok
puBfOOzaWCsHhutLItSG,1,qutersat,0.42,ok
puBfOOzaWCsHhutLItSG,1,rcl,0.19,ok
puBfOOzaWCsHhutLItSG,1,restartsat,0.39,ok
puBfOOzaWCsHhutLItSG,1,cryptominisat2011,0.24,ok
puBfOOzaWCsHhutLItSG,1,spear-sw,0.13,ok
puBfOOzaWCsHhutLItSG,1,spear-hw,0.29,ok
puBfOOzaWCsHhutLItSG,1,eagleup,1200,timeout
puBfOOzaWCsHhutLItSG,1,sparrow,1200,timeout
puBfOOzaWCsHhutLItSG,1,marchrw,5.78,ok
puBfOOzaWCsHhutLItSG,1,mphaseSATm,0.14,ok
puBfOOzaWCsHhutLItSG,1,satime11,1200,timeout
puBfOOzaWCsHhutLItSG,1,tnm,1200,timeout
puBfOOzaWCsHhutLItSG,1,mxc09,0.16,ok
puBfOOzaWCsHhutLItSG,1,gnoveltyp2,1200,timeout
puBfOOzaWCsHhutLItSG,1,sattime,1200,timeout
puBfOOzaWCsHhutLItSG,1,sattimep,1200,timeout
puBfOOzaWCsHhutLItSG,1,clasp2,0.73,ok
puBfOOzaWCsHhutLItSG,1,clasp1,0.1,ok
puBfOOzaWCsHhutLItSG,1,picosat,0.1,ok
puBfOOzaWCsHhutLItSG,1,mphaseSAT,0.15,ok
puBfOOzaWCsHhutLItSG,1,sapperlot,0.22,ok
puBfOOzaWCsHhutLItSG,1,sol,1.67,ok
TxhQlbwNKLlCwEzdUNqC,1,ebglucose,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,ebminisat,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,glucose2,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,glueminisat,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,lingeling,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,lrglshr,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,minisatpsm,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,mphaseSAT64,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,precosat,1201,timeout
TxhQlbwNKLlCwEzdUNqC,1,qutersat,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,rcl,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,restartsat,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,cryptominisat2011,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,spear-sw,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,spear-hw,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,eagleup,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,sparrow,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,marchrw,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,mphaseSATm,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,satime11,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,tnm,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,mxc09,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,gnoveltyp2,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,sattime,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,sattimep,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,clasp2,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,clasp1,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,picosat,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,mphaseSAT,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,sapperlot,1200,timeout
TxhQlbwNKLlCwEzdUNqC,1,sol,1200,timeout
iwLfvMqKrkjLHssONRFt,1,ebglucose,33.8,ok
iwLfvMqKrkjLHssONRFt,1,ebminisat,0.97,ok
iwLfvMqKrkjLHssONRFt,1,glucose2,17.41,ok
iwLfvMqKrkjLHssONRFt,1,glueminisat,0.79,ok
iwLfvMqKrkjLHssONRFt,1,lingeling,42.67,ok
iwLfvMqKrkjLHssONRFt,1,lrglshr,5.27,ok
iwLfvMqKrkjLHssONRFt,1,minisatpsm,14.73,ok
iwLfvMqKrkjLHssONRFt,1,mphaseSAT64,45.18,ok
iwLfvMqKrkjLHssONRFt,1,precosat,3.29,ok
iwLfvMqKrkjLHssONRFt,1,qutersat,5.42,ok
iwLfvMqKrkjLHssONRFt,1,rcl,26.84,ok
iwLfvMqKrkjLHssONRFt,1,restartsat,1.28,ok
iwLfvMqKrkjLHssONRFt,1,cryptominisat2011,1.89,ok
iwLfvMqKrkjLHssONRFt,1,spear-sw,142.05,ok
iwLfvMqKrkjLHssONRFt,1,spear-hw,39.42,ok
iwLfvMqKrkjLHssONRFt,1,eagleup,1200,timeout
iwLfvMqKrkjLHssONRFt,1,sparrow,1200,timeout
iwLfvMqKrkjLHssONRFt,1,marchrw,1200,timeout
iwLfvMqKrkjLHssONRFt,1,mphaseSATm,40.43,ok
iwLfvMqKrkjLHssONRFt,1,satime11,7.93,ok
iwLfvMqKrkjLHssONRFt,1,tnm,1200,timeout
iwLfvMqKrkjLHssONRFt,1,mxc09,1.51,ok
iwLfvMqKrkjLHssONRFt,1,gnoveltyp2,1200,timeout
iwLfvMqKrkjLHssONRFt,1,sattime,25.03,ok
iwLfvMqKrkjLHssONRFt,1,sattimep,27.91,ok
iwLfvMqKrkjLHssONRFt,1,clasp2,3.62,ok
iwLfvMqKrkjLHssONRFt,1,clasp1,0.93,ok
iwLfvMqKrkjLHssONRFt,1,picosat,63.4,ok
iwLfvMqKrkjLHssONRFt,1,mphaseSAT,36.91,ok
iwLfvMqKrkjLHssONRFt,1,sapperlot,26.83,ok
iwLfvMqKrkjLHssONRFt,1,sol,11.93,ok
OrvdFmACqNjLscNSFNjC,1,ebglucose,1200,timeout
OrvdFmACqNjLscNSFNjC,1,ebminisat,1200,timeout
OrvdFmACqNjLscNSFNjC,1,glucose2,1200,timeout
OrvdFmACqNjLscNSFNjC,1,glueminisat,1200,timeout
OrvdFmACqNjLscNSFNjC,1,lingeling,1200,timeout
OrvdFmACqNjLscNSFNjC,1,lrglshr,1200,timeout
OrvdFmACqNjLscNSFNjC,1,minisatpsm,1200,timeout
OrvdFmACqNjLscNSFNjC,1,mphaseSAT64,2.89,ok
OrvdFmACqNjLscNSFNjC,1,precosat,1200,timeout
OrvdFmACqNjLscNSFNjC,1,qutersat,1200,timeout
OrvdFmACqNjLscNSFNjC,1,rcl,1200,timeout
OrvdFmACqNjLscNSFNjC,1,restartsat,1200,timeout
OrvdFmACqNjLscNSFNjC,1,cryptominisat2011,1200,timeout
OrvdFmACqNjLscNSFNjC,1,spear-sw,1200,timeout
OrvdFmACqNjLscNSFNjC,1,spear-hw,1200,timeout
OrvdFmACqNjLscNSFNjC,1,eagleup,3.75,ok
OrvdFmACqNjLscNSFNjC,1,sparrow,0.39,ok
OrvdFmACqNjLscNSFNjC,1,marchrw,1200,timeout
OrvdFmACqNjLscNSFNjC,1,mphaseSATm,2.94,ok
OrvdFmACqNjLscNSFNjC,1,satime11,1.27,ok
OrvdFmACqNjLscNSFNjC,1,tnm,2.4,ok
OrvdFmACqNjLscNSFNjC,1,mxc09,1200,timeout
OrvdFmACqNjLscNSFNjC,1,gnoveltyp2,0.53,ok
OrvdFmACqNjLscNSFNjC,1,sattime,3.15,ok
OrvdFmACqNjLscNSFNjC,1,sattimep,0.91,ok
OrvdFmACqNjLscNSFNjC,1,clasp2,1200,timeout
OrvdFmACqNjLscNSFNjC,1,clasp1,1200,timeout
OrvdFmACqNjLscNSFNjC,1,picosat,1200,timeout
OrvdFmACqNjLscNSFNjC,1,mphaseSAT,3,ok
OrvdFmACqNjLscNSFNjC,1,sapperlot,1200,timeout
OrvdFmACqNjLscNSFNjC,1,sol,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,ebglucose,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,ebminisat,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,glucose2,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,glueminisat,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,lingeling,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,lrglshr,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,minisatpsm,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,mphaseSAT64,577.88,ok
cbwgYJfJhlpUTzEBIVqD,1,precosat,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,qutersat,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,rcl,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,restartsat,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,cryptominisat2011,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,spear-sw,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,spear-hw,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,eagleup,0.01,ok
cbwgYJfJhlpUTzEBIVqD,1,sparrow,0,ok
cbwgYJfJhlpUTzEBIVqD,1,marchrw,0.73,ok
cbwgYJfJhlpUTzEBIVqD,1,mphaseSATm,113.14,ok
cbwgYJfJhlpUTzEBIVqD,1,satime11,0.03,ok
cbwgYJfJhlpUTzEBIVqD,1,tnm,0,ok
cbwgYJfJhlpUTzEBIVqD,1,mxc09,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,gnoveltyp2,0.01,ok
cbwgYJfJhlpUTzEBIVqD,1,sattime,0,ok
cbwgYJfJhlpUTzEBIVqD,1,sattimep,0.03,ok
cbwgYJfJhlpUTzEBIVqD,1,clasp2,297.6,ok
cbwgYJfJhlpUTzEBIVqD,1,clasp1,994.52,ok
cbwgYJfJhlpUTzEBIVqD,1,picosat,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,mphaseSAT,113.39,ok
cbwgYJfJhlpUTzEBIVqD,1,sapperlot,1200,timeout
cbwgYJfJhlpUTzEBIVqD,1,sol,1200,timeout
wKNZceLugVetVoePnvMU,1,ebglucose,1200,timeout
wKNZceLugVetVoePnvMU,1,ebminisat,1200,timeout
wKNZceLugVetVoePnvMU,1,glucose2,1200,timeout
wKNZceLugVetVoePnvMU,1,glueminisat,1200,timeout
wKNZceLugVetVoePnvMU,1,lingeling,1200,timeout
wKNZceLugVetVoePnvMU,1,lrglshr,1200,timeout
wKNZceLugVetVoePnvMU,1,minisatpsm,1200,timeout
wKNZceLugVetVoePnvMU,1,mphaseSAT64,0.94,ok
wKNZceLugVetVoePnvMU,1,precosat,1200,timeout
wKNZceLugVetVoePnvMU,1,qutersat,1200,timeout
wKNZceLugVetVoePnvMU,1,rcl,1200,timeout
wKNZceLugVetVoePnvMU,1,restartsat,1200,timeout
wKNZceLugVetVoePnvMU,1,cryptominisat2011,1200,timeout
wKNZceLugVetVoePnvMU,1,spear-sw,1200,timeout
wKNZceLugVetVoePnvMU,1,spear-hw,1200,timeout
wKNZceLugVetVoePnvMU,1,eagleup,1.21,ok
wKNZceLugVetVoePnvMU,1,sparrow,3.25,ok
wKNZceLugVetVoePnvMU,1,marchrw,1200,timeout
wKNZceLugVetVoePnvMU,1,mphaseSATm,1.2,ok
wKNZceLugVetVoePnvMU,1,satime11,0.25,ok
wKNZceLugVetVoePnvMU,1,tnm,2.07,ok
wKNZceLugVetVoePnvMU,1,mxc09,1200,timeout
wKNZceLugVetVoePnvMU,1,gnoveltyp2,3.42,ok
wKNZceLugVetVoePnvMU,1,sattime,2.86,ok
wKNZceLugVetVoePnvMU,1,sattimep,10.9,ok
wKNZceLugVetVoePnvMU,1,clasp2,1200,timeout
wKNZceLugVetVoePnvMU,1,clasp1,1200,timeout
wKNZceLugVetVoePnvMU,1,picosat,1200,timeout
wKNZceLugVetVoePnvMU,1,mphaseSAT,1.05,ok
wKNZceLugVetVoePnvMU,1,sapperlot,1200,timeout
wKNZceLugVetVoePnvMU,1,sol,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,ebglucose,13.96,ok
nCCqrWhrxeIXviPpvNWm,1,ebminisat,9.41,ok
nCCqrWhrxeIXviPpvNWm,1,glucose2,8.29,ok
nCCqrWhrxeIXviPpvNWm,1,glueminisat,8.32,ok
nCCqrWhrxeIXviPpvNWm,1,lingeling,16.12,ok
nCCqrWhrxeIXviPpvNWm,1,lrglshr,48.54,ok
nCCqrWhrxeIXviPpvNWm,1,minisatpsm,7.43,ok
nCCqrWhrxeIXviPpvNWm,1,mphaseSAT64,11.93,ok
nCCqrWhrxeIXviPpvNWm,1,precosat,10.71,ok
nCCqrWhrxeIXviPpvNWm,1,qutersat,15.66,ok
nCCqrWhrxeIXviPpvNWm,1,rcl,9.82,ok
nCCqrWhrxeIXviPpvNWm,1,restartsat,6.89,ok
nCCqrWhrxeIXviPpvNWm,1,cryptominisat2011,5.54,ok
nCCqrWhrxeIXviPpvNWm,1,spear-sw,38.1,ok
nCCqrWhrxeIXviPpvNWm,1,spear-hw,29.28,ok
nCCqrWhrxeIXviPpvNWm,1,eagleup,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,sparrow,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,marchrw,73.09,ok
nCCqrWhrxeIXviPpvNWm,1,mphaseSATm,18.15,ok
nCCqrWhrxeIXviPpvNWm,1,satime11,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,tnm,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,mxc09,16.79,ok
nCCqrWhrxeIXviPpvNWm,1,gnoveltyp2,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,sattime,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,sattimep,1200,timeout
nCCqrWhrxeIXviPpvNWm,1,clasp2,14.29,ok
nCCqrWhrxeIXviPpvNWm,1,clasp1,12.49,ok
nCCqrWhrxeIXviPpvNWm,1,picosat,20.31,ok
nCCqrWhrxeIXviPpvNWm,1,mphaseSAT,17.8,ok
nCCqrWhrxeIXviPpvNWm,1,sapperlot,18.42,ok
nCCqrWhrxeIXviPpvNWm,1,sol,24.36,ok
RTYqymGlUFsRVVlPxpmN,1,ebglucose,122.63,ok
RTYqymGlUFsRVVlPxpmN,1,ebminisat,61.12,ok
RTYqymGlUFsRVVlPxpmN,1,glucose2,10.8,ok
RTYqymGlUFsRVVlPxpmN,1,glueminisat,41.07,ok
RTYqymGlUFsRVVlPxpmN,1,lingeling,48.35,ok
